#,comet-12-55,comet-12-56,comet-12-57,comet-12-58,comet-12-59,comet-12-60,comet-12-61,comet-12-62,comet-12-63,comet-12-64,comet-12-65,comet-12-66,comet-12-67,comet-12-68,comet-12-69,comet-12-70,comet-12-71,comet-12-72
comet-12-55,0.0,1.1499999999999999,1.1699999999999999,1.1499999999999999,1.1499999999999999,1.1399999999999999,1.1599999999999999,1.1799999999999999,1.1499999999999999,1.1899999999999999,1.1200000000000001,1.1899999999999999,1.1399999999999999,1.1100000000000001,1.1299999999999999,1.1299999999999999,1.1899999999999999,1.1200000000000001
comet-12-56,1.1499999999999999,0.0,1.1100000000000001,1.1299999999999999,1.1200000000000001,1.1399999999999999,1.1299999999999999,1.1200000000000001,1.1699999999999999,1.1200000000000001,1.1200000000000001,1.1200000000000001,1.1399999999999999,1.1399999999999999,1.1499999999999999,1.1299999999999999,1.1399999999999999,1.1499999999999999
comet-12-57,1.1699999999999999,1.1100000000000001,0.0,1.1299999999999999,1.1399999999999999,1.1200000000000001,1.1200000000000001,1.1100000000000001,1.1100000000000001,1.1200000000000001,1.1100000000000001,1.1200000000000001,1.1200000000000001,1.1399999999999999,1.1299999999999999,1.1299999999999999,1.1599999999999999,1.1299999999999999
comet-12-58,1.1499999999999999,1.1299999999999999,1.1299999999999999,0.0,1.1200000000000001,1.1899999999999999,1.1200000000000001,1.1200000000000001,1.1200000000000001,1.1100000000000001,1.1299999999999999,1.1100000000000001,1.1299999999999999,1.1000000000000001,1.1299999999999999,1.1299999999999999,1.1799999999999999,1.1000000000000001
comet-12-59,1.1499999999999999,1.1200000000000001,1.1399999999999999,1.1200000000000001,0.0,1.1100000000000001,1.1100000000000001,1.1100000000000001,1.1200000000000001,1.1100000000000001,1.1100000000000001,1.1200000000000001,1.1299999999999999,1.1200000000000001,1.1399999999999999,1.1299999999999999,1.1200000000000001,1.1200000000000001
comet-12-60,1.1399999999999999,1.1399999999999999,1.1200000000000001,1.1899999999999999,1.1100000000000001,0.0,1.1000000000000001,1.1599999999999999,1.1299999999999999,1.1399999999999999,1.1100000000000001,1.1299999999999999,1.1100000000000001,1.1100000000000001,1.1000000000000001,1.1000000000000001,1.1100000000000001,1.1499999999999999
comet-12-61,1.1599999999999999,1.1299999999999999,1.1200000000000001,1.1200000000000001,1.1100000000000001,1.1000000000000001,0.0,1.1100000000000001,1.1200000000000001,1.1000000000000001,1.1000000000000001,1.1100000000000001,1.1699999999999999,1.1299999999999999,1.1000000000000001,1.1000000000000001,1.1399999999999999,1.1299999999999999
comet-12-62,1.1799999999999999,1.1200000000000001,1.1100000000000001,1.1200000000000001,1.1100000000000001,1.1599999999999999,1.1100000000000001,0.0,1.1299999999999999,1.1399999999999999,1.1100000000000001,1.1000000000000001,1.1299999999999999,1.1499999999999999,1.1200000000000001,1.1000000000000001,1.1499999999999999,1.0900000000000001
comet-12-63,1.1499999999999999,1.1699999999999999,1.1100000000000001,1.1200000000000001,1.1200000000000001,1.1299999999999999,1.1200000000000001,1.1299999999999999,0.0,1.1200000000000001,1.1000000000000001,1.1000000000000001,1.1100000000000001,1.1200000000000001,1.1200000000000001,1.1200000000000001,1.1100000000000001,1.1000000000000001
comet-12-64,1.1899999999999999,1.1200000000000001,1.1200000000000001,1.1100000000000001,1.1100000000000001,1.1399999999999999,1.1000000000000001,1.1399999999999999,1.1200000000000001,0.0,1.1499999999999999,1.1200000000000001,1.1000000000000001,1.1100000000000001,1.1200000000000001,1.1200000000000001,1.1100000000000001,1.1899999999999999
