#,comet-16-19,comet-16-20,comet-16-21,comet-16-22,comet-16-23,comet-16-24,comet-16-25,comet-16-26,comet-16-27,comet-16-28,comet-16-29,comet-16-30,comet-16-31,comet-16-32,comet-16-33,comet-16-34,comet-16-35,comet-16-36
comet-16-19,0.0,1.1299999999999999,1.1399999999999999,1.1200000000000001,1.1499999999999999,1.1599999999999999,1.1499999999999999,1.1799999999999999,1.1699999999999999,1.1499999999999999,1.1399999999999999,1.1799999999999999,1.1499999999999999,1.1499999999999999,1.1399999999999999,1.1299999999999999,1.1499999999999999,1.1299999999999999
comet-16-20,1.1299999999999999,0.0,1.1499999999999999,1.1100000000000001,1.1200000000000001,1.1200000000000001,1.1299999999999999,1.1399999999999999,1.1000000000000001,1.1200000000000001,1.1100000000000001,1.1200000000000001,1.1000000000000001,1.1000000000000001,1.1100000000000001,1.1499999999999999,1.1000000000000001,1.1200000000000001
comet-16-21,1.1399999999999999,1.1499999999999999,0.0,1.1899999999999999,1.1200000000000001,1.1000000000000001,1.1100000000000001,1.1000000000000001,1.1299999999999999,1.1200000000000001,1.1200000000000001,1.1100000000000001,1.1399999999999999,1.1399999999999999,1.1399999999999999,1.1799999999999999,1.1100000000000001,1.1000000000000001
comet-16-22,1.1200000000000001,1.1100000000000001,1.1899999999999999,0.0,1.1100000000000001,1.1299999999999999,1.1599999999999999,1.1899999999999999,1.1100000000000001,1.1399999999999999,1.1299999999999999,1.1200000000000001,1.1200000000000001,1.1100000000000001,1.1200000000000001,1.1299999999999999,1.1299999999999999,1.1100000000000001
comet-16-23,1.1499999999999999,1.1200000000000001,1.1200000000000001,1.1100000000000001,0.0,1.1499999999999999,1.1899999999999999,1.1200000000000001,1.1499999999999999,1.1100000000000001,1.1100000000000001,1.1200000000000001,1.1100000000000001,1.1799999999999999,1.1100000000000001,1.1000000000000001,1.1000000000000001,1.1000000000000001
comet-16-24,1.1599999999999999,1.1200000000000001,1.1000000000000001,1.1299999999999999,1.1499999999999999,0.0,1.1000000000000001,1.1200000000000001,1.1000000000000001,1.1100000000000001,1.1200000000000001,1.1100000000000001,1.1299999999999999,1.1000000000000001,1.1100000000000001,1.1000000000000001,1.1200000000000001,1.1200000000000001
comet-16-25,1.1499999999999999,1.1299999999999999,1.1100000000000001,1.1599999999999999,1.1899999999999999,1.1000000000000001,0.0,1.1299999999999999,1.1000000000000001,1.1200000000000001,1.1100000000000001,1.1100000000000001,1.1000000000000001,1.1000000000000001,1.1100000000000001,1.1599999999999999,1.1000000000000001,1.1100000000000001
comet-16-26,1.1799999999999999,1.1399999999999999,1.1000000000000001,1.1899999999999999,1.1200000000000001,1.1200000000000001,1.1299999999999999,0.0,1.1399999999999999,1.1399999999999999,1.1200000000000001,1.1100000000000001,1.1699999999999999,1.1299999999999999,1.0900000000000001,1.1599999999999999,1.1000000000000001,1.1299999999999999
comet-16-27,1.1699999999999999,1.1000000000000001,1.1299999999999999,1.1100000000000001,1.1499999999999999,1.1000000000000001,1.1000000000000001,1.1399999999999999,0.0,1.1100000000000001,1.1000000000000001,1.1200000000000001,1.1200000000000001,1.1000000000000001,1.1100000000000001,1.1200000000000001,1.1200000000000001,1.1100000000000001
comet-16-28,1.1499999999999999,1.1200000000000001,1.1200000000000001,1.1399999999999999,1.1100000000000001,1.1100000000000001,1.1200000000000001,1.1399999999999999,1.1100000000000001,0.0,1.1599999999999999,1.1000000000000001,1.1100000000000001,1.1000000000000001,1.2,1.1200000000000001,1.1200000000000001,1.1699999999999999
