#,comet-5-55,comet-5-56,comet-5-57,comet-5-58,comet-5-59,comet-5-60,comet-5-61,comet-5-62,comet-5-63,comet-5-64,comet-5-65,comet-5-66,comet-5-67,comet-5-68,comet-5-69,comet-5-70,comet-5-71,comet-5-72
comet-5-55,0.0,1.1200000000000001,1.1899999999999999,1.1599999999999999,1.1599999999999999,1.1200000000000001,1.1799999999999999,1.1699999999999999,1.1299999999999999,1.1399999999999999,1.1599999999999999,1.1299999999999999,1.1000000000000001,1.1299999999999999,1.1200000000000001,1.1599999999999999,1.1200000000000001,1.1499999999999999
comet-5-56,1.1200000000000001,0.0,1.1100000000000001,1.1100000000000001,1.1299999999999999,1.1399999999999999,1.1000000000000001,1.1699999999999999,1.1200000000000001,1.1299999999999999,1.1200000000000001,1.1399999999999999,1.1100000000000001,1.1299999999999999,1.1299999999999999,1.1299999999999999,1.1000000000000001,1.1399999999999999
comet-5-57,1.1899999999999999,1.1100000000000001,0.0,1.24,1.1299999999999999,1.1200000000000001,1.1299999999999999,1.1499999999999999,1.1799999999999999,1.1299999999999999,1.1100000000000001,1.1100000000000001,1.1100000000000001,1.1200000000000001,1.1200000000000001,1.1000000000000001,1.1299999999999999,1.1000000000000001
comet-5-58,1.1599999999999999,1.1100000000000001,1.24,0.0,1.1299999999999999,1.1200000000000001,1.1299999999999999,1.1000000000000001,1.1200000000000001,1.1100000000000001,1.1100000000000001,1.1399999999999999,1.1200000000000001,1.1200000000000001,1.1200000000000001,1.1299999999999999,1.1000000000000001,1.1000000000000001
comet-5-59,1.1599999999999999,1.1299999999999999,1.1299999999999999,1.1299999999999999,0.0,1.1599999999999999,1.1200000000000001,1.1299999999999999,1.1200000000000001,1.1000000000000001,1.1200000000000001,1.1100000000000001,1.1200000000000001,1.1100000000000001,1.1299999999999999,1.1399999999999999,1.1100000000000001,1.1100000000000001
comet-5-60,1.1200000000000001,1.1399999999999999,1.1200000000000001,1.1200000000000001,1.1599999999999999,0.0,1.1499999999999999,1.1200000000000001,1.1299999999999999,1.1399999999999999,1.1299999999999999,1.1000000000000001,1.1499999999999999,1.1000000000000001,1.1000000000000001,1.1100000000000001,1.1499999999999999,1.1000000000000001
comet-5-61,1.1799999999999999,1.1000000000000001,1.1299999999999999,1.1299999999999999,1.1200000000000001,1.1499999999999999,0.0,1.1200000000000001,1.0900000000000001,1.1000000000000001,1.1200000000000001,1.1100000000000001,1.1100000000000001,1.1200000000000001,1.1000000000000001,1.1899999999999999,1.1100000000000001,1.1000000000000001
comet-5-62,1.1699999999999999,1.1699999999999999,1.1499999999999999,1.1000000000000001,1.1299999999999999,1.1200000000000001,1.1200000000000001,0.0,1.1299999999999999,1.1100000000000001,1.1100000000000001,1.1100000000000001,1.1499999999999999,1.0900000000000001,1.1699999999999999,1.1200000000000001,1.1000000000000001,1.1100000000000001
comet-5-63,1.1299999999999999,1.1200000000000001,1.1799999999999999,1.1200000000000001,1.1200000000000001,1.1299999999999999,1.0900000000000001,1.1299999999999999,0.0,1.1100000000000001,1.1200000000000001,1.1399999999999999,1.1899999999999999,1.1000000000000001,1.1100000000000001,1.1200000000000001,1.1399999999999999,1.1000000000000001
comet-5-64,1.1399999999999999,1.1299999999999999,1.1299999999999999,1.1100000000000001,1.1000000000000001,1.1399999999999999,1.1000000000000001,1.1100000000000001,1.1100000000000001,0.0,1.1299999999999999,1.1100000000000001,1.1200000000000001,1.1100000000000001,1.1399999999999999,1.1499999999999999,1.1299999999999999,1.1100000000000001
comet-5-65,1.1599999999999999,1.1200000000000001,1.1100000000000001,1.1100000000000001,1.1200000000000001,1.1299999999999999,1.1200000000000001,1.1100000000000001,1.1200000000000001,1.1299999999999999,0.0,1.1000000000000001,1.21,1.1200000000000001,1.1499999999999999,1.1200000000000001,1.1200000000000001,1.1299999999999999
comet-5-66,1.1299999999999999,1.1399999999999999,1.1100000000000001,1.1399999999999999,1.1100000000000001,1.1000000000000001,1.1100000000000001,1.1100000000000001,1.1399999999999999,1.1100000000000001,1.1000000000000001,0.0,1.1000000000000001,1.1100000000000001,1.1399999999999999,1.1200000000000001,1.1100000000000001,1.1200000000000001
comet-5-67,1.1000000000000001,1.1100000000000001,1.1100000000000001,1.1200000000000001,1.1200000000000001,1.1499999999999999,1.1100000000000001,1.1499999999999999,1.1899999999999999,1.1200000000000001,1.21,1.1000000000000001,0.0,1.1200000000000001,1.1000000000000001,1.1000000000000001,1.1200000000000001,1.1200000000000001
comet-5-68,1.1299999999999999,1.1299999999999999,1.1200000000000001,1.1200000000000001,1.1100000000000001,1.1000000000000001,1.1200000000000001,1.0900000000000001,1.1000000000000001,1.1100000000000001,1.1200000000000001,1.1100000000000001,1.1200000000000001,0.0,1.1100000000000001,1.1000000000000001,1.1100000000000001,1.1200000000000001
