#,comet-18-19,comet-18-20,comet-18-21,comet-18-22,comet-18-23,comet-18-24,comet-18-25,comet-18-26,comet-18-27,comet-18-28,comet-18-29,comet-18-30,comet-18-31,comet-18-32,comet-18-33,comet-18-34,comet-18-35,comet-18-36
comet-18-19,0.0,1.1200000000000001,1.1699999999999999,1.1299999999999999,1.24,1.1499999999999999,1.1799999999999999,1.1100000000000001,1.1899999999999999,1.1599999999999999,1.23,1.1799999999999999,1.1299999999999999,1.1299999999999999,1.1799999999999999,1.1200000000000001,1.1399999999999999,1.1200000000000001
comet-18-20,1.1200000000000001,0.0,1.22,1.1000000000000001,1.1399999999999999,1.1000000000000001,1.1299999999999999,1.1000000000000001,1.0900000000000001,1.1100000000000001,1.1100000000000001,1.1200000000000001,1.1100000000000001,1.1100000000000001,1.1100000000000001,1.1100000000000001,1.1200000000000001,1.1299999999999999
comet-18-21,1.1699999999999999,1.22,0.0,1.1399999999999999,1.1200000000000001,1.1200000000000001,1.1000000000000001,1.21,1.1399999999999999,1.1899999999999999,1.1699999999999999,1.1000000000000001,1.1399999999999999,1.1000000000000001,1.1399999999999999,1.21,1.1100000000000001,1.1200000000000001
comet-18-22,1.1299999999999999,1.1000000000000001,1.1399999999999999,0.0,1.1299999999999999,1.1000000000000001,1.1000000000000001,1.1000000000000001,1.1299999999999999,1.1100000000000001,1.2,1.1000000000000001,1.1200000000000001,1.1000000000000001,1.1100000000000001,1.1299999999999999,1.1499999999999999,1.1100000000000001
comet-18-23,1.24,1.1399999999999999,1.1200000000000001,1.1299999999999999,0.0,1.1100000000000001,1.1200000000000001,1.1200000000000001,1.1100000000000001,1.1799999999999999,1.1200000000000001,1.1200000000000001,1.1100000000000001,1.1399999999999999,1.1299999999999999,1.1100000000000001,1.1200000000000001,1.1299999999999999
comet-18-24,1.1499999999999999,1.1000000000000001,1.1200000000000001,1.1000000000000001,1.1100000000000001,0.0,1.1000000000000001,1.1100000000000001,1.1100000000000001,1.1299999999999999,1.1399999999999999,1.1299999999999999,1.1000000000000001,1.1000000000000001,1.1299999999999999,1.24,1.1200000000000001,1.1100000000000001
comet-18-25,1.1799999999999999,1.1299999999999999,1.1000000000000001,1.1000000000000001,1.1200000000000001,1.1000000000000001,0.0,1.1100000000000001,1.1000000000000001,1.1200000000000001,1.1000000000000001,1.1100000000000001,1.1100000000000001,1.1799999999999999,1.1000000000000001,1.1399999999999999,1.1100000000000001,1.1000000000000001
comet-18-26,1.1100000000000001,1.1000000000000001,1.21,1.1000000000000001,1.1200000000000001,1.1100000000000001,1.1100000000000001,0.0,1.1000000000000001,1.1399999999999999,1.1299999999999999,1.1000000000000001,1.1100000000000001,1.1100000000000001,1.1299999999999999,1.1200000000000001,1.1000000000000001,1.1100000000000001
comet-18-27,1.1899999999999999,1.0900000000000001,1.1399999999999999,1.1299999999999999,1.1100000000000001,1.1100000000000001,1.1000000000000001,1.1000000000000001,0.0,1.1299999999999999,1.1899999999999999,1.1000000000000001,1.1000000000000001,1.1200000000000001,1.0900000000000001,1.1699999999999999,1.1299999999999999,1.1100000000000001
comet-18-28,1.1599999999999999,1.1100000000000001,1.1899999999999999,1.1100000000000001,1.1799999999999999,1.1299999999999999,1.1200000000000001,1.1399999999999999,1.1299999999999999,0.0,1.1100000000000001,1.1100000000000001,1.1000000000000001,1.1000000000000001,1.1200000000000001,1.1200000000000001,1.1200000000000001,1.1299999999999999
