#,comet-3-37,comet-3-38,comet-3-39,comet-3-40,comet-3-41,comet-3-42,comet-3-43,comet-3-44,comet-3-45,comet-3-46,comet-3-47,comet-3-48,comet-3-49,comet-3-50,comet-3-51,comet-3-52,comet-3-53,comet-3-54
comet-3-37,0.0,1.1699999999999999,1.26,1.1399999999999999,1.1599999999999999,1.1299999999999999,1.1100000000000001,1.1399999999999999,1.1499999999999999,1.1100000000000001,1.1200000000000001,1.1499999999999999,1.1499999999999999,1.1200000000000001,1.1499999999999999,1.1200000000000001,1.1299999999999999,1.1399999999999999
comet-3-38,1.1699999999999999,0.0,1.1200000000000001,1.2,1.1000000000000001,1.1100000000000001,1.1399999999999999,1.1100000000000001,1.1299999999999999,1.1299999999999999,1.1100000000000001,1.1299999999999999,1.1000000000000001,1.1599999999999999,1.1899999999999999,1.1499999999999999,1.1299999999999999,1.1399999999999999
comet-3-39,1.26,1.1200000000000001,0.0,1.1599999999999999,1.0900000000000001,1.1299999999999999,1.1100000000000001,1.1799999999999999,1.21,1.1100000000000001,1.1100000000000001,1.1000000000000001,1.1200000000000001,1.1100000000000001,1.1100000000000001,1.1000000000000001,1.25,1.1100000000000001
comet-3-40,1.1399999999999999,1.2,1.1599999999999999,0.0,1.1599999999999999,1.1100000000000001,1.1200000000000001,1.1000000000000001,1.1499999999999999,1.1399999999999999,1.1000000000000001,1.1599999999999999,1.1200000000000001,1.1200000000000001,1.1200000000000001,1.1200000000000001,1.1499999999999999,1.1299999999999999
comet-3-41,1.1599999999999999,1.1000000000000001,1.0900000000000001,1.1599999999999999,0.0,1.1200000000000001,1.1000000000000001,1.1000000000000001,1.1000000000000001,1.1399999999999999,1.1299999999999999,1.1100000000000001,1.1499999999999999,1.1100000000000001,1.1100000000000001,1.1100000000000001,1.1599999999999999,1.1000000000000001
comet-3-42,1.1299999999999999,1.1100000000000001,1.1299999999999999,1.1100000000000001,1.1200000000000001,0.0,1.1200000000000001,1.1100000000000001,1.1000000000000001,1.1200000000000001,1.1200000000000001,1.1200000000000001,1.1200000000000001,1.1100000000000001,1.1100000000000001,1.1200000000000001,1.1200000000000001,1.1000000000000001
comet-3-43,1.1100000000000001,1.1399999999999999,1.1100000000000001,1.1200000000000001,1.1000000000000001,1.1200000000000001,0.0,1.1000000000000001,1.2,1.1000000000000001,1.1200000000000001,1.1299999999999999,1.21,1.1100000000000001,1.1200000000000001,1.1299999999999999,1.1399999999999999,1.1200000000000001
comet-3-44,1.1399999999999999,1.1100000000000001,1.1799999999999999,1.1000000000000001,1.1000000000000001,1.1100000000000001,1.1000000000000001,0.0,1.1200000000000001,1.1299999999999999,1.1200000000000001,1.1100000000000001,1.1399999999999999,1.1499999999999999,1.1200000000000001,1.1299999999999999,1.1399999999999999,1.1599999999999999
comet-3-45,1.1499999999999999,1.1299999999999999,1.21,1.1499999999999999,1.1000000000000001,1.1000000000000001,1.2,1.1200000000000001,0.0,1.0900000000000001,1.1100000000000001,1.1100000000000001,1.1399999999999999,1.1000000000000001,1.1200000000000001,1.1399999999999999,1.1200000000000001,1.1200000000000001
comet-3-46,1.1100000000000001,1.1299999999999999,1.1100000000000001,1.1399999999999999,1.1399999999999999,1.1200000000000001,1.1000000000000001,1.1299999999999999,1.0900000000000001,0.0,1.1100000000000001,1.1599999999999999,1.1000000000000001,1.1200000000000001,1.1599999999999999,1.1899999999999999,1.1799999999999999,1.1299999999999999
