#,comet-1-19,comet-1-20,comet-1-21,comet-1-22,comet-1-23,comet-1-24,comet-1-25,comet-1-26,comet-1-27,comet-1-28,comet-1-29,comet-1-30,comet-1-31,comet-1-32,comet-1-33,comet-1-34,comet-1-35,comet-1-36
comet-1-19,0.0,1.1299999999999999,1.1799999999999999,1.1299999999999999,1.1299999999999999,1.1399999999999999,1.22,1.1599999999999999,1.1200000000000001,1.1200000000000001,1.1499999999999999,1.1100000000000001,1.1499999999999999,1.1499999999999999,1.1499999999999999,1.1299999999999999,1.1299999999999999,1.1599999999999999
comet-1-20,1.1299999999999999,0.0,1.1100000000000001,1.1499999999999999,1.1299999999999999,1.1200000000000001,1.1100000000000001,1.1299999999999999,1.1200000000000001,1.1200000000000001,1.1899999999999999,1.1100000000000001,1.1299999999999999,1.1200000000000001,1.1000000000000001,1.1100000000000001,1.1299999999999999,1.1499999999999999
comet-1-21,1.1799999999999999,1.1100000000000001,0.0,1.1299999999999999,1.1000000000000001,1.1399999999999999,1.1399999999999999,1.1499999999999999,1.1100000000000001,1.1399999999999999,1.1000000000000001,1.1100000000000001,1.1399999999999999,1.0900000000000001,1.1200000000000001,1.1200000000000001,1.21,1.1100000000000001
comet-1-22,1.1299999999999999,1.1499999999999999,1.1299999999999999,0.0,1.1000000000000001,1.1299999999999999,1.1699999999999999,1.1100000000000001,1.1299999999999999,1.1200000000000001,1.1699999999999999,1.1200000000000001,1.1200000000000001,1.1499999999999999,1.21,1.1299999999999999,1.1299999999999999,1.1299999999999999
comet-1-23,1.1299999999999999,1.1299999999999999,1.1000000000000001,1.1000000000000001,0.0,1.1499999999999999,1.1699999999999999,1.1499999999999999,1.1000000000000001,1.1399999999999999,1.1200000000000001,1.1200000000000001,1.1000000000000001,1.1100000000000001,1.1399999999999999,1.1100000000000001,1.1100000000000001,1.1100000000000001
comet-1-24,1.1399999999999999,1.1200000000000001,1.1399999999999999,1.1299999999999999,1.1499999999999999,0.0,1.1200000000000001,1.1699999999999999,1.1100000000000001,1.1200000000000001,1.1000000000000001,1.1100000000000001,1.1100000000000001,1.1299999999999999,1.1000000000000001,1.1200000000000001,1.1200000000000001,1.1100000000000001
comet-1-25,1.22,1.1100000000000001,1.1399999999999999,1.1699999999999999,1.1699999999999999,1.1200000000000001,0.0,1.1299999999999999,1.1299999999999999,1.1100000000000001,1.1100000000000001,1.1399999999999999,1.1499999999999999,1.2,1.1100000000000001,1.1299999999999999,1.1699999999999999,1.1100000000000001
comet-1-26,1.1599999999999999,1.1299999999999999,1.1499999999999999,1.1100000000000001,1.1499999999999999,1.1699999999999999,1.1299999999999999,0.0,1.1000000000000001,1.1200000000000001,1.1200000000000001,1.1399999999999999,1.1200000000000001,1.1100000000000001,1.25,1.1200000000000001,1.1100000000000001,1.1499999999999999
comet-1-27,1.1200000000000001,1.1200000000000001,1.1100000000000001,1.1299999999999999,1.1000000000000001,1.1100000000000001,1.1299999999999999,1.1000000000000001,0.0,1.1200000000000001,1.1100000000000001,1.1100000000000001,1.1000000000000001,1.1399999999999999,1.1299999999999999,1.1100000000000001,1.0900000000000001,1.1200000000000001
comet-1-28,1.1200000000000001,1.1200000000000001,1.1399999999999999,1.1200000000000001,1.1399999999999999,1.1200000000000001,1.1100000000000001,1.1200000000000001,1.1200000000000001,0.0,1.1299999999999999,1.1100000000000001,1.1000000000000001,1.1100000000000001,1.1100000000000001,1.1100000000000001,1.1200000000000001,1.1100000000000001
comet-1-29,1.1499999999999999,1.1899999999999999,1.1000000000000001,1.1699999999999999,1.1200000000000001,1.1000000000000001,1.1100000000000001,1.1200000000000001,1.1100000000000001,1.1299999999999999,0.0,1.1000000000000001,1.1299999999999999,1.1200000000000001,1.1899999999999999,1.1100000000000001,1.1100000000000001,1.1100000000000001
