#,comet-7-19,comet-7-20,comet-7-21,comet-7-22,comet-7-23,comet-7-24,comet-7-25,comet-7-26,comet-7-27,comet-7-28,comet-7-29,comet-7-30,comet-7-31,comet-7-32,comet-7-33,comet-7-34,comet-7-35,comet-7-36
comet-7-19,0.0,1.1200000000000001,1.1599999999999999,1.1200000000000001,1.1399999999999999,1.1499999999999999,1.1399999999999999,1.1899999999999999,1.1299999999999999,1.1399999999999999,1.1200000000000001,1.1399999999999999,1.1399999999999999,1.1200000000000001,1.1399999999999999,1.1200000000000001,1.1399999999999999,1.1399999999999999
comet-7-20,1.1200000000000001,0.0,1.1200000000000001,1.1200000000000001,1.1100000000000001,1.1000000000000001,1.1299999999999999,1.1299999999999999,1.1000000000000001,1.1299999999999999,1.1100000000000001,1.1100000000000001,1.1399999999999999,1.1100000000000001,1.1200000000000001,1.1200000000000001,1.1100000000000001,1.1200000000000001
comet-7-21,1.1599999999999999,1.1200000000000001,0.0,1.1000000000000001,1.1100000000000001,1.1100000000000001,1.1100000000000001,1.1200000000000001,1.1100000000000001,1.1299999999999999,1.1399999999999999,1.1000000000000001,1.1699999999999999,1.1200000000000001,1.1100000000000001,1.1299999999999999,1.1100000000000001,1.1200000000000001
comet-7-22,1.1200000000000001,1.1200000000000001,1.1000000000000001,0.0,1.1000000000000001,1.1399999999999999,1.1200000000000001,1.1100000000000001,1.1200000000000001,1.1200000000000001,1.1100000000000001,1.1399999999999999,1.1100000000000001,1.1100000000000001,1.1200000000000001,1.1200000000000001,1.1200000000000001,1.1200000000000001
comet-7-23,1.1399999999999999,1.1100000000000001,1.1100000000000001,1.1000000000000001,0.0,1.1100000000000001,1.1100000000000001,1.1599999999999999,1.1200000000000001,1.1299999999999999,1.1100000000000001,1.1899999999999999,1.1399999999999999,1.1699999999999999,1.1100000000000001,1.1200000000000001,1.1000000000000001,1.1100000000000001
comet-7-24,1.1499999999999999,1.1000000000000001,1.1100000000000001,1.1399999999999999,1.1100000000000001,0.0,1.1000000000000001,1.0900000000000001,1.1000000000000001,1.1100000000000001,1.1100000000000001,1.1100000000000001,1.1100000000000001,1.1200000000000001,1.1299999999999999,1.1100000000000001,1.1100000000000001,1.1000000000000001
comet-7-25,1.1399999999999999,1.1299999999999999,1.1100000000000001,1.1200000000000001,1.1100000000000001,1.1000000000000001,0.0,1.1100000000000001,1.1000000000000001,1.1000000000000001,1.1100000000000001,1.1100000000000001,1.1100000000000001,1.1100000000000001,1.1200000000000001,1.1000000000000001,1.1299999999999999,1.1499999999999999
comet-7-26,1.1899999999999999,1.1299999999999999,1.1200000000000001,1.1100000000000001,1.1599999999999999,1.0900000000000001,1.1100000000000001,0.0,1.1399999999999999,1.1100000000000001,1.1299999999999999,1.1000000000000001,1.1200000000000001,1.0900000000000001,1.0900000000000001,1.1000000000000001,1.1399999999999999,1.1200000000000001
comet-7-27,1.1299999999999999,1.1000000000000001,1.1100000000000001,1.1200000000000001,1.1200000000000001,1.1000000000000001,1.1000000000000001,1.1399999999999999,0.0,1.1100000000000001,1.1699999999999999,1.1299999999999999,1.1200000000000001,1.1000000000000001,1.1200000000000001,1.1699999999999999,1.0900000000000001,1.1200000000000001
comet-7-28,1.1399999999999999,1.1299999999999999,1.1299999999999999,1.1200000000000001,1.1299999999999999,1.1100000000000001,1.1000000000000001,1.1100000000000001,1.1100000000000001,0.0,1.1000000000000001,1.0900000000000001,1.1100000000000001,1.1000000000000001,1.1100000000000001,1.1399999999999999,1.1100000000000001,1.1299999999999999
comet-7-29,1.1200000000000001,1.1100000000000001,1.1399999999999999,1.1100000000000001,1.1100000000000001,1.1100000000000001,1.1100000000000001,1.1299999999999999,1.1699999999999999,1.1000000000000001,0.0,1.1200000000000001,1.1200000000000001,1.1299999999999999,1.1100000000000001,1.1100000000000001,1.1399999999999999,1.1100000000000001
comet-7-30,1.1399999999999999,1.1100000000000001,1.1000000000000001,1.1399999999999999,1.1899999999999999,1.1100000000000001,1.1100000000000001,1.1000000000000001,1.1299999999999999,1.0900000000000001,1.1200000000000001,0.0,1.1000000000000001,1.0900000000000001,1.1000000000000001,1.1299999999999999,1.1499999999999999,1.1399999999999999
comet-7-31,1.1399999999999999,1.1399999999999999,1.1699999999999999,1.1100000000000001,1.1399999999999999,1.1100000000000001,1.1100000000000001,1.1200000000000001,1.1200000000000001,1.1100000000000001,1.1200000000000001,1.1000000000000001,0.0,1.1000000000000001,1.1200000000000001,1.1399999999999999,1.1200000000000001,1.1100000000000001
comet-7-32,1.1200000000000001,1.1100000000000001,1.1200000000000001,1.1100000000000001,1.1699999999999999,1.1200000000000001,1.1100000000000001,1.0900000000000001,1.1000000000000001,1.1000000000000001,1.1299999999999999,1.0900000000000001,1.1000000000000001,0.0,1.1299999999999999,1.1799999999999999,1.1100000000000001,1.1299999999999999
comet-7-33,1.1399999999999999,1.1200000000000001,1.1100000000000001,1.1200000000000001,1.1100000000000001,1.1299999999999999,1.1200000000000001,1.0900000000000001,1.1200000000000001,1.1100000000000001,1.1100000000000001,1.1000000000000001,1.1200000000000001,1.1299999999999999,0.0,1.1599999999999999,1.1599999999999999,1.1100000000000001
comet-7-34,1.1200000000000001,1.1200000000000001,1.1299999999999999,1.1200000000000001,1.1200000000000001,1.1100000000000001,1.1000000000000001,1.1000000000000001,1.1699999999999999,1.1399999999999999,1.1100000000000001,1.1299999999999999,1.1399999999999999,1.1799999999999999,1.1599999999999999,0.0,1.1299999999999999,1.1100000000000001
comet-7-35,1.1399999999999999,1.1100000000000001,1.1100000000000001,1.1200000000000001,1.1000000000000001,1.1100000000000001,1.1299999999999999,1.1399999999999999,1.0900000000000001,1.1100000000000001,1.1399999999999999,1.1499999999999999,1.1200000000000001,1.1100000000000001,1.1599999999999999,1.1299999999999999,0.0,1.1200000000000001
comet-7-36,1.1399999999999999,1.1200000000000001,1.1200000000000001,1.1200000000000001,1.1100000000000001,1.1000000000000001,1.1499999999999999,1.1200000000000001,1.1200000000000001,1.1299999999999999,1.1100000000000001,1.1399999999999999,1.1100000000000001,1.1299999999999999,1.1100000000000001,1.1100000000000001,1.1200000000000001,0.0
