#,comet-18-37,comet-18-38,comet-18-39,comet-18-40,comet-18-41,comet-18-42,comet-18-43,comet-18-44,comet-18-45,comet-18-46,comet-18-47,comet-18-48,comet-18-49,comet-18-50,comet-18-51,comet-18-52,comet-18-53,comet-18-54
comet-18-37,0.0,1.1299999999999999,1.1599999999999999,1.1200000000000001,1.1699999999999999,1.1100000000000001,1.1399999999999999,1.1100000000000001,1.1799999999999999,1.1200000000000001,1.1299999999999999,1.1299999999999999,1.1399999999999999,1.1399999999999999,1.1699999999999999,1.1299999999999999,1.1200000000000001,1.1399999999999999
comet-18-38,1.1299999999999999,0.0,1.1499999999999999,1.1000000000000001,1.1100000000000001,1.1200000000000001,1.1200000000000001,1.1499999999999999,1.2,1.1200000000000001,1.1100000000000001,1.1599999999999999,1.1299999999999999,1.1100000000000001,1.1299999999999999,1.1399999999999999,1.1499999999999999,1.1399999999999999
comet-18-39,1.1599999999999999,1.1499999999999999,0.0,1.1299999999999999,1.1200000000000001,1.1200000000000001,1.1100000000000001,1.1100000000000001,1.1699999999999999,1.1899999999999999,1.1200000000000001,1.1100000000000001,1.1399999999999999,1.1499999999999999,1.1299999999999999,1.1000000000000001,1.23,1.1399999999999999
comet-18-40,1.1200000000000001,1.1000000000000001,1.1299999999999999,0.0,1.1200000000000001,1.1100000000000001,1.1299999999999999,1.1100000000000001,1.1000000000000001,1.1000000000000001,1.1000000000000001,1.1499999999999999,1.1200000000000001,1.1399999999999999,1.1599999999999999,1.1200000000000001,1.1000000000000001,1.1000000000000001
comet-18-41,1.1699999999999999,1.1100000000000001,1.1200000000000001,1.1200000000000001,0.0,1.1200000000000001,1.1399999999999999,1.1100000000000001,1.1200000000000001,1.1799999999999999,1.1100000000000001,1.1000000000000001,1.1299999999999999,1.22,1.1299999999999999,1.1200000000000001,1.1200000000000001,1.1399999999999999
comet-18-42,1.1100000000000001,1.1200000000000001,1.1200000000000001,1.1100000000000001,1.1200000000000001,0.0,1.1799999999999999,1.1399999999999999,1.1100000000000001,1.1000000000000001,1.1299999999999999,1.1100000000000001,1.1100000000000001,1.21,1.1299999999999999,1.1200000000000001,1.1399999999999999,1.1100000000000001
comet-18-43,1.1399999999999999,1.1200000000000001,1.1100000000000001,1.1299999999999999,1.1399999999999999,1.1799999999999999,0.0,1.1200000000000001,1.1000000000000001,1.1200000000000001,1.1000000000000001,1.1000000000000001,1.0900000000000001,1.1299999999999999,1.1399999999999999,1.1100000000000001,1.1000000000000001,1.1100000000000001
comet-18-44,1.1100000000000001,1.1499999999999999,1.1100000000000001,1.1100000000000001,1.1100000000000001,1.1399999999999999,1.1200000000000001,0.0,1.1200000000000001,1.1299999999999999,1.1200000000000001,1.1399999999999999,1.1100000000000001,1.1100000000000001,1.1000000000000001,1.1499999999999999,1.1399999999999999,1.1599999999999999
comet-18-45,1.1799999999999999,1.2,1.1699999999999999,1.1000000000000001,1.1200000000000001,1.1100000000000001,1.1000000000000001,1.1200000000000001,0.0,1.1000000000000001,1.1100000000000001,1.2,1.1200000000000001,1.1399999999999999,1.1799999999999999,1.1200000000000001,1.1000000000000001,1.1200000000000001
comet-18-46,1.1200000000000001,1.1200000000000001,1.1899999999999999,1.1000000000000001,1.1799999999999999,1.1000000000000001,1.1200000000000001,1.1299999999999999,1.1000000000000001,0.0,1.1000000000000001,1.1000000000000001,1.1200000000000001,1.1100000000000001,1.1000000000000001,1.1499999999999999,1.1000000000000001,1.1499999999999999
comet-18-47,1.1299999999999999,1.1100000000000001,1.1200000000000001,1.1000000000000001,1.1100000000000001,1.1299999999999999,1.1000000000000001,1.1200000000000001,1.1100000000000001,1.1000000000000001,0.0,1.1100000000000001,1.1100000000000001,1.1100000000000001,1.1000000000000001,1.1100000000000001,1.1100000000000001,1.1299999999999999
comet-18-48,1.1299999999999999,1.1599999999999999,1.1100000000000001,1.1499999999999999,1.1000000000000001,1.1100000000000001,1.1000000000000001,1.1399999999999999,1.2,1.1000000000000001,1.1100000000000001,0.0,1.1100000000000001,1.1000000000000001,1.1100000000000001,1.1699999999999999,1.1000000000000001,1.1299999999999999
comet-18-49,1.1399999999999999,1.1299999999999999,1.1399999999999999,1.1200000000000001,1.1299999999999999,1.1100000000000001,1.0900000000000001,1.1100000000000001,1.1200000000000001,1.1200000000000001,1.1100000000000001,1.1100000000000001,0.0,1.1299999999999999,1.1100000000000001,1.1100000000000001,1.1000000000000001,1.1200000000000001
comet-18-50,1.1399999999999999,1.1100000000000001,1.1499999999999999,1.1399999999999999,1.22,1.21,1.1299999999999999,1.1100000000000001,1.1399999999999999,1.1100000000000001,1.1100000000000001,1.1000000000000001,1.1299999999999999,0.0,1.1200000000000001,1.1200000000000001,1.1200000000000001,1.1000000000000001
comet-18-51,1.1699999999999999,1.1299999999999999,1.1299999999999999,1.1599999999999999,1.1299999999999999,1.1299999999999999,1.1399999999999999,1.1000000000000001,1.1799999999999999,1.1000000000000001,1.1000000000000001,1.1100000000000001,1.1100000000000001,1.1200000000000001,0.0,1.1000000000000001,1.1299999999999999,1.1399999999999999
comet-18-52,1.1299999999999999,1.1399999999999999,1.1000000000000001,1.1200000000000001,1.1200000000000001,1.1200000000000001,1.1100000000000001,1.1499999999999999,1.1200000000000001,1.1499999999999999,1.1100000000000001,1.1699999999999999,1.1100000000000001,1.1200000000000001,1.1000000000000001,0.0,1.1000000000000001,1.1000000000000001
