#,comet-16-37,comet-16-38,comet-16-39,comet-16-40,comet-16-41,comet-16-42,comet-16-43,comet-16-44,comet-16-45,comet-16-46,comet-16-47,comet-16-48,comet-16-49,comet-16-50,comet-16-51,comet-16-52,comet-16-53,comet-16-54
comet-16-37,0.0,1.1699999999999999,1.1599999999999999,1.1499999999999999,1.1200000000000001,1.1399999999999999,1.1100000000000001,1.1399999999999999,1.1599999999999999,1.1299999999999999,1.1599999999999999,1.1799999999999999,1.1599999999999999,1.1399999999999999,1.1100000000000001,1.1000000000000001,1.1200000000000001,1.1100000000000001
comet-16-38,1.1699999999999999,0.0,1.1299999999999999,1.1000000000000001,1.1200000000000001,1.1000000000000001,1.1100000000000001,1.0900000000000001,1.1200000000000001,1.1499999999999999,1.1399999999999999,1.1100000000000001,1.1000000000000001,1.1299999999999999,1.1100000000000001,1.1100000000000001,1.1499999999999999,1.1000000000000001
comet-16-39,1.1599999999999999,1.1299999999999999,0.0,1.1200000000000001,1.1699999999999999,1.1000000000000001,1.1399999999999999,1.1100000000000001,1.1200000000000001,1.1299999999999999,1.1200000000000001,1.1200000000000001,1.1100000000000001,1.1100000000000001,1.1200000000000001,1.1100000000000001,1.1000000000000001,1.1000000000000001
comet-16-40,1.1499999999999999,1.1000000000000001,1.1200000000000001,0.0,1.1000000000000001,1.1100000000000001,1.1100000000000001,1.1100000000000001,1.1000000000000001,1.1699999999999999,1.1100000000000001,1.1200000000000001,1.1299999999999999,1.1399999999999999,1.1100000000000001,1.1100000000000001,1.1000000000000001,1.1299999999999999
comet-16-41,1.1200000000000001,1.1200000000000001,1.1699999999999999,1.1000000000000001,0.0,1.1000000000000001,1.1000000000000001,1.1100000000000001,1.1100000000000001,1.1200000000000001,1.1000000000000001,1.1000000000000001,1.1000000000000001,1.1200000000000001,1.0900000000000001,1.0900000000000001,1.1200000000000001,1.1499999999999999
comet-16-42,1.1399999999999999,1.1000000000000001,1.1000000000000001,1.1100000000000001,1.1000000000000001,0.0,1.1100000000000001,1.1200000000000001,1.1000000000000001,1.1200000000000001,1.1100000000000001,1.1200000000000001,1.1000000000000001,1.1299999999999999,1.1200000000000001,1.1200000000000001,1.1200000000000001,1.1299999999999999
comet-16-43,1.1100000000000001,1.1100000000000001,1.1399999999999999,1.1100000000000001,1.1000000000000001,1.1100000000000001,0.0,1.1200000000000001,1.1000000000000001,1.1000000000000001,1.1200000000000001,1.1100000000000001,1.1499999999999999,1.1100000000000001,1.1499999999999999,1.1299999999999999,1.1399999999999999,1.1499999999999999
comet-16-44,1.1399999999999999,1.0900000000000001,1.1100000000000001,1.1100000000000001,1.1100000000000001,1.1200000000000001,1.1200000000000001,0.0,1.1100000000000001,1.1100000000000001,1.1200000000000001,1.1100000000000001,1.1000000000000001,1.1399999999999999,1.1399999999999999,1.1200000000000001,1.23,1.1100000000000001
comet-16-45,1.1599999999999999,1.1200000000000001,1.1200000000000001,1.1000000000000001,1.1100000000000001,1.1000000000000001,1.1000000000000001,1.1100000000000001,0.0,1.1100000000000001,1.1299999999999999,1.1000000000000001,1.1299999999999999,1.1000000000000001,1.1100000000000001,1.1100000000000001,1.1100000000000001,1.1499999999999999
comet-16-46,1.1299999999999999,1.1499999999999999,1.1299999999999999,1.1699999999999999,1.1200000000000001,1.1200000000000001,1.1000000000000001,1.1100000000000001,1.1100000000000001,0.0,1.1000000000000001,1.1200000000000001,1.1200000000000001,1.1100000000000001,1.1299999999999999,1.1000000000000001,1.1200000000000001,1.1200000000000001
comet-16-47,1.1599999999999999,1.1399999999999999,1.1200000000000001,1.1100000000000001,1.1000000000000001,1.1100000000000001,1.1200000000000001,1.1200000000000001,1.1299999999999999,1.1000000000000001,0.0,1.1200000000000001,1.1000000000000001,1.1200000000000001,1.1399999999999999,1.1000000000000001,1.1100000000000001,1.1200000000000001
comet-16-48,1.1799999999999999,1.1100000000000001,1.1200000000000001,1.1200000000000001,1.1000000000000001,1.1200000000000001,1.1100000000000001,1.1100000000000001,1.1000000000000001,1.1200000000000001,1.1200000000000001,0.0,1.1100000000000001,1.1100000000000001,1.1000000000000001,1.1200000000000001,1.1000000000000001,1.1100000000000001
comet-16-49,1.1599999999999999,1.1000000000000001,1.1100000000000001,1.1299999999999999,1.1000000000000001,1.1000000000000001,1.1499999999999999,1.1000000000000001,1.1299999999999999,1.1200000000000001,1.1000000000000001,1.1100000000000001,0.0,1.1299999999999999,1.1000000000000001,1.1000000000000001,1.1299999999999999,1.2
comet-16-50,1.1399999999999999,1.1299999999999999,1.1100000000000001,1.1399999999999999,1.1200000000000001,1.1299999999999999,1.1100000000000001,1.1399999999999999,1.1000000000000001,1.1100000000000001,1.1200000000000001,1.1100000000000001,1.1299999999999999,0.0,1.1299999999999999,1.1299999999999999,1.1599999999999999,1.1299999999999999
comet-16-51,1.1100000000000001,1.1100000000000001,1.1200000000000001,1.1100000000000001,1.0900000000000001,1.1200000000000001,1.1499999999999999,1.1399999999999999,1.1100000000000001,1.1299999999999999,1.1399999999999999,1.1000000000000001,1.1000000000000001,1.1299999999999999,0.0,1.1399999999999999,1.1799999999999999,1.1299999999999999
comet-16-52,1.1000000000000001,1.1100000000000001,1.1100000000000001,1.1100000000000001,1.0900000000000001,1.1200000000000001,1.1299999999999999,1.1200000000000001,1.1100000000000001,1.1000000000000001,1.1000000000000001,1.1200000000000001,1.1000000000000001,1.1299999999999999,1.1399999999999999,0.0,1.1699999999999999,1.1299999999999999
comet-16-53,1.1200000000000001,1.1499999999999999,1.1000000000000001,1.1000000000000001,1.1200000000000001,1.1200000000000001,1.1399999999999999,1.23,1.1100000000000001,1.1200000000000001,1.1100000000000001,1.1000000000000001,1.1299999999999999,1.1599999999999999,1.1799999999999999,1.1699999999999999,0.0,1.1299999999999999
comet-16-54,1.1100000000000001,1.1000000000000001,1.1000000000000001,1.1299999999999999,1.1499999999999999,1.1299999999999999,1.1499999999999999,1.1100000000000001,1.1499999999999999,1.1200000000000001,1.1200000000000001,1.1100000000000001,1.2,1.1299999999999999,1.1299999999999999,1.1299999999999999,1.1299999999999999,0.0
