#,comet-11-19,comet-11-20,comet-11-21,comet-11-22,comet-11-23,comet-11-24,comet-11-25,comet-11-26,comet-11-27,comet-11-28,comet-11-29,comet-11-30,comet-11-31,comet-11-32,comet-11-33,comet-11-34,comet-11-35,comet-11-36
comet-11-19,0.0,1.1399999999999999,1.1200000000000001,1.1100000000000001,1.1200000000000001,1.1399999999999999,1.1499999999999999,1.1299999999999999,1.2,1.1499999999999999,1.1299999999999999,1.1499999999999999,1.1200000000000001,1.1299999999999999,1.1299999999999999,1.1399999999999999,1.1899999999999999,1.1299999999999999
comet-11-20,1.1399999999999999,0.0,1.23,1.1499999999999999,1.1200000000000001,1.1799999999999999,1.1200000000000001,1.1200000000000001,1.1299999999999999,1.1000000000000001,1.1100000000000001,1.1399999999999999,1.1100000000000001,1.1000000000000001,1.1399999999999999,1.1499999999999999,1.1499999999999999,1.1000000000000001
comet-11-21,1.1200000000000001,1.23,0.0,1.1499999999999999,1.1299999999999999,1.1299999999999999,1.1200000000000001,1.1799999999999999,1.1100000000000001,1.1000000000000001,1.1100000000000001,1.1699999999999999,1.1599999999999999,1.0900000000000001,1.1399999999999999,1.1000000000000001,1.1499999999999999,1.1200000000000001
comet-11-22,1.1100000000000001,1.1499999999999999,1.1499999999999999,0.0,1.1599999999999999,1.1000000000000001,1.1200000000000001,1.1299999999999999,1.1100000000000001,1.1100000000000001,1.1100000000000001,1.1899999999999999,1.1399999999999999,1.1200000000000001,1.1399999999999999,1.1799999999999999,1.1699999999999999,1.1000000000000001
comet-11-23,1.1200000000000001,1.1200000000000001,1.1299999999999999,1.1599999999999999,0.0,1.1100000000000001,1.1200000000000001,1.1200000000000001,1.1499999999999999,1.1399999999999999,1.1200000000000001,1.1000000000000001,1.1299999999999999,1.1899999999999999,1.1399999999999999,1.1000000000000001,1.1200000000000001,1.1299999999999999
comet-11-24,1.1399999999999999,1.1799999999999999,1.1299999999999999,1.1000000000000001,1.1100000000000001,0.0,1.1100000000000001,1.1299999999999999,1.1200000000000001,1.1799999999999999,1.1100000000000001,1.1000000000000001,1.1299999999999999,1.1200000000000001,1.1000000000000001,1.1100000000000001,1.1100000000000001,1.1000000000000001
comet-11-25,1.1499999999999999,1.1200000000000001,1.1200000000000001,1.1200000000000001,1.1200000000000001,1.1100000000000001,0.0,1.2,1.1100000000000001,1.1799999999999999,1.1200000000000001,1.1200000000000001,1.1200000000000001,1.1000000000000001,1.1299999999999999,1.1299999999999999,1.1499999999999999,1.1399999999999999
comet-11-26,1.1299999999999999,1.1200000000000001,1.1799999999999999,1.1299999999999999,1.1200000000000001,1.1299999999999999,1.2,0.0,1.1299999999999999,1.1000000000000001,1.1299999999999999,1.1100000000000001,1.1299999999999999,1.1000000000000001,1.1200000000000001,1.1200000000000001,1.1100000000000001,1.1299999999999999
comet-11-27,1.2,1.1299999999999999,1.1100000000000001,1.1100000000000001,1.1499999999999999,1.1200000000000001,1.1100000000000001,1.1299999999999999,0.0,1.0900000000000001,1.1499999999999999,1.1100000000000001,1.1299999999999999,1.1899999999999999,1.1299999999999999,1.1299999999999999,1.1100000000000001,1.1100000000000001
comet-11-28,1.1499999999999999,1.1000000000000001,1.1000000000000001,1.1100000000000001,1.1399999999999999,1.1799999999999999,1.1799999999999999,1.1000000000000001,1.0900000000000001,0.0,1.1499999999999999,1.1000000000000001,1.1000000000000001,1.1399999999999999,1.1200000000000001,1.1299999999999999,1.1299999999999999,1.1299999999999999
comet-11-29,1.1299999999999999,1.1100000000000001,1.1100000000000001,1.1100000000000001,1.1200000000000001,1.1100000000000001,1.1200000000000001,1.1299999999999999,1.1499999999999999,1.1499999999999999,0.0,1.1200000000000001,1.1000000000000001,1.1100000000000001,1.1200000000000001,1.1200000000000001,1.1000000000000001,1.1100000000000001
comet-11-30,1.1499999999999999,1.1399999999999999,1.1699999999999999,1.1899999999999999,1.1000000000000001,1.1000000000000001,1.1200000000000001,1.1100000000000001,1.1100000000000001,1.1000000000000001,1.1200000000000001,0.0,1.1100000000000001,1.1200000000000001,1.1200000000000001,1.1399999999999999,1.1200000000000001,1.1000000000000001
comet-11-31,1.1200000000000001,1.1100000000000001,1.1599999999999999,1.1399999999999999,1.1299999999999999,1.1299999999999999,1.1200000000000001,1.1299999999999999,1.1299999999999999,1.1000000000000001,1.1000000000000001,1.1100000000000001,0.0,1.1200000000000001,1.1100000000000001,1.1299999999999999,1.1200000000000001,1.1299999999999999
comet-11-32,1.1299999999999999,1.1000000000000001,1.0900000000000001,1.1200000000000001,1.1899999999999999,1.1200000000000001,1.1000000000000001,1.1000000000000001,1.1899999999999999,1.1399999999999999,1.1100000000000001,1.1200000000000001,1.1200000000000001,0.0,1.1000000000000001,1.1599999999999999,1.1000000000000001,1.1599999999999999
comet-11-33,1.1299999999999999,1.1399999999999999,1.1399999999999999,1.1399999999999999,1.1399999999999999,1.1000000000000001,1.1299999999999999,1.1200000000000001,1.1299999999999999,1.1200000000000001,1.1200000000000001,1.1200000000000001,1.1100000000000001,1.1000000000000001,0.0,1.1399999999999999,1.1299999999999999,1.1299999999999999
comet-11-34,1.1399999999999999,1.1499999999999999,1.1000000000000001,1.1799999999999999,1.1000000000000001,1.1100000000000001,1.1299999999999999,1.1200000000000001,1.1299999999999999,1.1299999999999999,1.1200000000000001,1.1399999999999999,1.1299999999999999,1.1599999999999999,1.1399999999999999,0.0,1.1100000000000001,1.1000000000000001
comet-11-35,1.1899999999999999,1.1499999999999999,1.1499999999999999,1.1699999999999999,1.1200000000000001,1.1100000000000001,1.1499999999999999,1.1100000000000001,1.1100000000000001,1.1299999999999999,1.1000000000000001,1.1200000000000001,1.1200000000000001,1.1000000000000001,1.1299999999999999,1.1100000000000001,0.0,1.1299999999999999
comet-11-36,1.1299999999999999,1.1000000000000001,1.1200000000000001,1.1000000000000001,1.1299999999999999,1.1000000000000001,1.1399999999999999,1.1299999999999999,1.1100000000000001,1.1299999999999999,1.1100000000000001,1.1000000000000001,1.1299999999999999,1.1599999999999999,1.1299999999999999,1.1000000000000001,1.1299999999999999,0.0
