#,comet-10-19,comet-10-20,comet-10-21,comet-10-22,comet-10-23,comet-10-24,comet-10-25,comet-10-26,comet-10-27,comet-10-28,comet-10-29,comet-10-30,comet-10-31,comet-10-32,comet-10-33,comet-10-34,comet-10-35,comet-10-36
comet-10-19,0.0,1.1200000000000001,1.22,1.1399999999999999,1.21,1.21,1.1399999999999999,1.1299999999999999,1.1200000000000001,1.1499999999999999,1.1299999999999999,1.1299999999999999,1.1699999999999999,1.1699999999999999,1.1599999999999999,1.1499999999999999,1.1599999999999999,1.1799999999999999
comet-10-20,1.1200000000000001,0.0,1.1299999999999999,1.1299999999999999,1.1000000000000001,1.1299999999999999,1.1000000000000001,1.1100000000000001,1.1599999999999999,1.1200000000000001,1.1000000000000001,1.1000000000000001,1.1000000000000001,1.1399999999999999,1.1100000000000001,1.1200000000000001,1.1100000000000001,1.1599999999999999
comet-10-21,1.22,1.1299999999999999,0.0,1.1799999999999999,1.1299999999999999,1.1200000000000001,1.2,1.1499999999999999,1.1200000000000001,1.1000000000000001,1.1100000000000001,1.1399999999999999,1.1499999999999999,1.1000000000000001,1.1000000000000001,1.1000000000000001,1.1000000000000001,1.1299999999999999
comet-10-22,1.1399999999999999,1.1299999999999999,1.1799999999999999,0.0,1.1000000000000001,1.1399999999999999,1.1100000000000001,1.1200000000000001,1.1100000000000001,1.1200000000000001,1.1299999999999999,1.1200000000000001,1.1399999999999999,1.1000000000000001,1.1200000000000001,1.1399999999999999,1.1100000000000001,1.1499999999999999
comet-10-23,1.21,1.1000000000000001,1.1299999999999999,1.1000000000000001,0.0,1.1499999999999999,1.1200000000000001,1.1200000000000001,1.1699999999999999,1.1799999999999999,1.1200000000000001,1.1000000000000001,1.1200000000000001,1.1000000000000001,1.1200000000000001,1.1200000000000001,1.1299999999999999,1.1299999999999999
comet-10-24,1.21,1.1299999999999999,1.1200000000000001,1.1399999999999999,1.1499999999999999,0.0,1.1499999999999999,1.1599999999999999,1.1799999999999999,1.1200000000000001,1.21,1.1000000000000001,1.1100000000000001,1.1299999999999999,1.1399999999999999,1.1599999999999999,1.1200000000000001,1.1100000000000001
comet-10-25,1.1399999999999999,1.1000000000000001,1.2,1.1100000000000001,1.1200000000000001,1.1499999999999999,0.0,1.1200000000000001,1.1200000000000001,1.1100000000000001,1.1399999999999999,1.1000000000000001,1.1499999999999999,1.1299999999999999,1.1000000000000001,1.1699999999999999,1.1299999999999999,1.1200000000000001
comet-10-26,1.1299999999999999,1.1100000000000001,1.1499999999999999,1.1200000000000001,1.1200000000000001,1.1599999999999999,1.1200000000000001,0.0,1.1100000000000001,1.1200000000000001,1.1499999999999999,1.1000000000000001,1.1299999999999999,1.1200000000000001,1.1299999999999999,1.2,1.1599999999999999,1.1100000000000001
comet-10-27,1.1200000000000001,1.1599999999999999,1.1200000000000001,1.1100000000000001,1.1699999999999999,1.1799999999999999,1.1200000000000001,1.1100000000000001,0.0,1.1499999999999999,1.1000000000000001,1.1299999999999999,1.0900000000000001,1.1799999999999999,1.1499999999999999,1.1399999999999999,1.1499999999999999,1.1399999999999999
comet-10-28,1.1499999999999999,1.1200000000000001,1.1000000000000001,1.1200000000000001,1.1799999999999999,1.1200000000000001,1.1100000000000001,1.1200000000000001,1.1499999999999999,0.0,1.1399999999999999,1.1299999999999999,1.1100000000000001,1.1100000000000001,1.1799999999999999,1.1000000000000001,1.1499999999999999,1.1599999999999999
comet-10-29,1.1299999999999999,1.1000000000000001,1.1100000000000001,1.1299999999999999,1.1200000000000001,1.21,1.1399999999999999,1.1499999999999999,1.1000000000000001,1.1399999999999999,0.0,1.1399999999999999,1.1899999999999999,1.1000000000000001,1.1000000000000001,1.1000000000000001,1.1200000000000001,1.1299999999999999
comet-10-30,1.1299999999999999,1.1000000000000001,1.1399999999999999,1.1200000000000001,1.1000000000000001,1.1000000000000001,1.1000000000000001,1.1000000000000001,1.1299999999999999,1.1299999999999999,1.1399999999999999,0.0,1.1299999999999999,1.1000000000000001,1.1299999999999999,1.1100000000000001,1.1200000000000001,1.1100000000000001
comet-10-31,1.1699999999999999,1.1000000000000001,1.1499999999999999,1.1399999999999999,1.1200000000000001,1.1100000000000001,1.1499999999999999,1.1299999999999999,1.0900000000000001,1.1100000000000001,1.1899999999999999,1.1299999999999999,0.0,1.1100000000000001,1.1100000000000001,1.1599999999999999,1.1100000000000001,1.1599999999999999
comet-10-32,1.1699999999999999,1.1399999999999999,1.1000000000000001,1.1000000000000001,1.1000000000000001,1.1299999999999999,1.1299999999999999,1.1200000000000001,1.1799999999999999,1.1100000000000001,1.1000000000000001,1.1000000000000001,1.1100000000000001,0.0,1.1000000000000001,1.1100000000000001,1.1299999999999999,1.1000000000000001
comet-10-33,1.1599999999999999,1.1100000000000001,1.1000000000000001,1.1200000000000001,1.1200000000000001,1.1399999999999999,1.1000000000000001,1.1299999999999999,1.1499999999999999,1.1799999999999999,1.1000000000000001,1.1299999999999999,1.1100000000000001,1.1000000000000001,0.0,1.1200000000000001,1.1200000000000001,1.1299999999999999
