#,comet-15-1,comet-15-2,comet-15-3,comet-15-4,comet-15-5,comet-15-6,comet-15-7,comet-15-8,comet-15-9,comet-15-10,comet-15-11,comet-15-12,comet-15-13,comet-15-14,comet-15-15,comet-15-16,comet-15-17,comet-15-18
comet-15-1,0.0,1.1200000000000001,1.1399999999999999,1.1399999999999999,1.1100000000000001,1.1200000000000001,1.1499999999999999,1.1299999999999999,1.1699999999999999,1.1200000000000001,1.1399999999999999,1.1100000000000001,1.1399999999999999,1.1200000000000001,1.1200000000000001,1.1499999999999999,1.1399999999999999,1.1100000000000001
comet-15-2,1.1200000000000001,0.0,1.1499999999999999,1.1399999999999999,1.1599999999999999,1.1100000000000001,1.1299999999999999,1.1399999999999999,1.1299999999999999,1.1200000000000001,1.1100000000000001,1.0900000000000001,1.1000000000000001,1.1000000000000001,1.1200000000000001,1.21,1.1299999999999999,1.1200000000000001
comet-15-3,1.1399999999999999,1.1499999999999999,0.0,1.1100000000000001,1.1299999999999999,1.1200000000000001,1.1200000000000001,1.1200000000000001,1.1100000000000001,1.1399999999999999,1.1399999999999999,1.1100000000000001,1.1200000000000001,1.1799999999999999,1.1200000000000001,1.1000000000000001,1.1100000000000001,1.1100000000000001
comet-15-4,1.1399999999999999,1.1399999999999999,1.1100000000000001,0.0,1.1100000000000001,1.1200000000000001,1.1000000000000001,1.1000000000000001,1.1200000000000001,1.1299999999999999,1.1200000000000001,1.1399999999999999,1.1200000000000001,1.1499999999999999,1.1000000000000001,1.1000000000000001,1.1200000000000001,1.1299999999999999
comet-15-5,1.1100000000000001,1.1599999999999999,1.1299999999999999,1.1100000000000001,0.0,1.1299999999999999,1.1100000000000001,1.1200000000000001,1.1299999999999999,1.1000000000000001,1.0900000000000001,1.1299999999999999,1.1200000000000001,1.1100000000000001,1.1000000000000001,1.1200000000000001,1.1000000000000001,1.1200000000000001
comet-15-6,1.1200000000000001,1.1100000000000001,1.1200000000000001,1.1200000000000001,1.1299999999999999,0.0,1.1100000000000001,1.1000000000000001,1.1100000000000001,1.1100000000000001,1.1100000000000001,1.1100000000000001,1.1899999999999999,1.1299999999999999,1.1200000000000001,1.1100000000000001,1.1299999999999999,1.1299999999999999
comet-15-7,1.1499999999999999,1.1299999999999999,1.1200000000000001,1.1000000000000001,1.1100000000000001,1.1100000000000001,0.0,1.1200000000000001,1.1200000000000001,1.1000000000000001,1.1100000000000001,1.0900000000000001,1.1000000000000001,1.1200000000000001,1.1100000000000001,1.1000000000000001,1.1000000000000001,1.1100000000000001
comet-15-8,1.1299999999999999,1.1399999999999999,1.1200000000000001,1.1000000000000001,1.1200000000000001,1.1000000000000001,1.1200000000000001,0.0,1.1299999999999999,1.1200000000000001,1.1100000000000001,1.1499999999999999,1.1299999999999999,1.1000000000000001,1.1299999999999999,1.1399999999999999,1.1100000000000001,1.1599999999999999
comet-15-9,1.1699999999999999,1.1299999999999999,1.1100000000000001,1.1200000000000001,1.1299999999999999,1.1100000000000001,1.1200000000000001,1.1299999999999999,0.0,1.1799999999999999,1.1200000000000001,1.1100000000000001,1.1000000000000001,1.1100000000000001,1.1299999999999999,1.1299999999999999,1.1200000000000001,1.1200000000000001
comet-15-10,1.1200000000000001,1.1200000000000001,1.1399999999999999,1.1299999999999999,1.1000000000000001,1.1100000000000001,1.1000000000000001,1.1200000000000001,1.1799999999999999,0.0,1.1200000000000001,1.1100000000000001,1.1299999999999999,1.1200000000000001,1.1000000000000001,1.1100000000000001,1.1200000000000001,1.1200000000000001
comet-15-11,1.1399999999999999,1.1100000000000001,1.1399999999999999,1.1200000000000001,1.0900000000000001,1.1100000000000001,1.1100000000000001,1.1100000000000001,1.1200000000000001,1.1200000000000001,0.0,1.1299999999999999,1.1000000000000001,1.1100000000000001,1.1000000000000001,1.1499999999999999,1.1000000000000001,1.1100000000000001
comet-15-12,1.1100000000000001,1.0900000000000001,1.1100000000000001,1.1399999999999999,1.1299999999999999,1.1100000000000001,1.0900000000000001,1.1499999999999999,1.1100000000000001,1.1100000000000001,1.1299999999999999,0.0,1.1100000000000001,1.1299999999999999,1.1100000000000001,1.1100000000000001,1.1399999999999999,1.1000000000000001
comet-15-13,1.1399999999999999,1.1000000000000001,1.1200000000000001,1.1200000000000001,1.1200000000000001,1.1899999999999999,1.1000000000000001,1.1299999999999999,1.1000000000000001,1.1299999999999999,1.1000000000000001,1.1100000000000001,0.0,1.1200000000000001,1.1200000000000001,1.1799999999999999,1.1100000000000001,1.1000000000000001
comet-15-14,1.1200000000000001,1.1000000000000001,1.1799999999999999,1.1499999999999999,1.1100000000000001,1.1299999999999999,1.1200000000000001,1.1000000000000001,1.1100000000000001,1.1200000000000001,1.1100000000000001,1.1299999999999999,1.1200000000000001,0.0,1.1000000000000001,1.1399999999999999,1.1000000000000001,1.1299999999999999
comet-15-15,1.1200000000000001,1.1200000000000001,1.1200000000000001,1.1000000000000001,1.1000000000000001,1.1200000000000001,1.1100000000000001,1.1299999999999999,1.1299999999999999,1.1000000000000001,1.1000000000000001,1.1100000000000001,1.1200000000000001,1.1000000000000001,0.0,1.1200000000000001,1.1299999999999999,1.1100000000000001
comet-15-16,1.1499999999999999,1.21,1.1000000000000001,1.1000000000000001,1.1200000000000001,1.1100000000000001,1.1000000000000001,1.1399999999999999,1.1299999999999999,1.1100000000000001,1.1499999999999999,1.1100000000000001,1.1799999999999999,1.1399999999999999,1.1200000000000001,0.0,1.1599999999999999,1.1000000000000001
comet-15-17,1.1399999999999999,1.1299999999999999,1.1100000000000001,1.1200000000000001,1.1000000000000001,1.1299999999999999,1.1000000000000001,1.1100000000000001,1.1200000000000001,1.1200000000000001,1.1000000000000001,1.1399999999999999,1.1100000000000001,1.1000000000000001,1.1299999999999999,1.1599999999999999,0.0,1.1100000000000001
comet-15-18,1.1100000000000001,1.1200000000000001,1.1100000000000001,1.1299999999999999,1.1200000000000001,1.1299999999999999,1.1100000000000001,1.1599999999999999,1.1200000000000001,1.1200000000000001,1.1100000000000001,1.1000000000000001,1.1000000000000001,1.1299999999999999,1.1100000000000001,1.1000000000000001,1.1100000000000001,0.0
