#,comet-2-55,comet-2-56,comet-2-57,comet-2-58,comet-2-59,comet-2-60,comet-2-61,comet-2-62,comet-2-63,comet-2-64,comet-2-65,comet-2-66,comet-2-67,comet-2-68,comet-2-69,comet-2-70,comet-2-71,comet-2-72
comet-2-55,0.0,1.1799999999999999,1.1799999999999999,1.1200000000000001,1.1899999999999999,1.2,1.1499999999999999,1.1100000000000001,1.1100000000000001,1.1499999999999999,1.1299999999999999,1.1100000000000001,1.1499999999999999,1.1299999999999999,1.1699999999999999,1.1399999999999999,1.24,1.1200000000000001
comet-2-56,1.1799999999999999,0.0,1.1499999999999999,1.1299999999999999,1.1499999999999999,1.1200000000000001,1.1200000000000001,1.1100000000000001,1.1699999999999999,1.1399999999999999,1.1899999999999999,1.1899999999999999,1.1299999999999999,1.1000000000000001,1.1399999999999999,1.1599999999999999,1.2,1.1299999999999999
comet-2-57,1.1799999999999999,1.1499999999999999,0.0,1.1799999999999999,1.1599999999999999,1.1100000000000001,1.1299999999999999,1.1200000000000001,1.1799999999999999,1.1899999999999999,1.1200000000000001,1.1399999999999999,1.1100000000000001,1.1100000000000001,1.1200000000000001,1.1100000000000001,1.1100000000000001,1.1000000000000001
comet-2-58,1.1200000000000001,1.1299999999999999,1.1799999999999999,0.0,1.1000000000000001,1.1299999999999999,1.1200000000000001,1.1200000000000001,1.1000000000000001,1.1100000000000001,1.1000000000000001,1.1000000000000001,1.1000000000000001,1.1000000000000001,1.1899999999999999,1.1100000000000001,1.1100000000000001,1.1000000000000001
comet-2-59,1.1899999999999999,1.1499999999999999,1.1599999999999999,1.1000000000000001,0.0,1.1299999999999999,1.1200000000000001,1.1399999999999999,1.1299999999999999,1.1200000000000001,1.1399999999999999,1.1100000000000001,1.1200000000000001,1.1499999999999999,1.1200000000000001,1.1699999999999999,1.1100000000000001,1.1200000000000001
comet-2-60,1.2,1.1200000000000001,1.1100000000000001,1.1299999999999999,1.1299999999999999,0.0,1.1100000000000001,1.1200000000000001,1.1000000000000001,1.1100000000000001,1.1699999999999999,1.1000000000000001,1.1000000000000001,1.1599999999999999,1.1000000000000001,1.1000000000000001,1.1000000000000001,1.1200000000000001
comet-2-61,1.1499999999999999,1.1200000000000001,1.1299999999999999,1.1200000000000001,1.1200000000000001,1.1100000000000001,0.0,1.1799999999999999,1.1399999999999999,1.0900000000000001,1.1100000000000001,1.1000000000000001,1.1000000000000001,1.1000000000000001,1.1200000000000001,1.1399999999999999,1.1000000000000001,1.1000000000000001
comet-2-62,1.1100000000000001,1.1100000000000001,1.1200000000000001,1.1200000000000001,1.1399999999999999,1.1200000000000001,1.1799999999999999,0.0,1.1100000000000001,1.1299999999999999,1.1399999999999999,1.1100000000000001,1.1100000000000001,1.1299999999999999,1.1200000000000001,1.1200000000000001,1.1100000000000001,1.1000000000000001
comet-2-63,1.1100000000000001,1.1699999999999999,1.1799999999999999,1.1000000000000001,1.1299999999999999,1.1000000000000001,1.1399999999999999,1.1100000000000001,0.0,1.1100000000000001,1.1000000000000001,1.1000000000000001,1.1499999999999999,1.1200000000000001,1.1000000000000001,1.1299999999999999,1.1000000000000001,1.1100000000000001
comet-2-64,1.1499999999999999,1.1399999999999999,1.1899999999999999,1.1100000000000001,1.1200000000000001,1.1100000000000001,1.0900000000000001,1.1299999999999999,1.1100000000000001,0.0,1.1200000000000001,1.1299999999999999,1.1100000000000001,1.1299999999999999,1.1100000000000001,1.1100000000000001,1.1299999999999999,1.1200000000000001
comet-2-65,1.1299999999999999,1.1899999999999999,1.1200000000000001,1.1000000000000001,1.1399999999999999,1.1699999999999999,1.1100000000000001,1.1399999999999999,1.1000000000000001,1.1200000000000001,0.0,1.1100000000000001,1.1100000000000001,1.1100000000000001,1.1200000000000001,1.1000000000000001,1.1200000000000001,1.1000000000000001
comet-2-66,1.1100000000000001,1.1899999999999999,1.1399999999999999,1.1000000000000001,1.1100000000000001,1.1000000000000001,1.1000000000000001,1.1100000000000001,1.1000000000000001,1.1299999999999999,1.1100000000000001,0.0,1.1200000000000001,1.1200000000000001,1.0900000000000001,1.1399999999999999,1.1000000000000001,1.1200000000000001
comet-2-67,1.1499999999999999,1.1299999999999999,1.1100000000000001,1.1000000000000001,1.1200000000000001,1.1000000000000001,1.1000000000000001,1.1100000000000001,1.1499999999999999,1.1100000000000001,1.1100000000000001,1.1200000000000001,0.0,1.1000000000000001,1.1699999999999999,1.1200000000000001,1.1100000000000001,1.1699999999999999
comet-2-68,1.1299999999999999,1.1000000000000001,1.1100000000000001,1.1000000000000001,1.1499999999999999,1.1599999999999999,1.1000000000000001,1.1299999999999999,1.1200000000000001,1.1299999999999999,1.1100000000000001,1.1200000000000001,1.1000000000000001,0.0,1.1200000000000001,1.1699999999999999,1.1000000000000001,1.1299999999999999
comet-2-69,1.1699999999999999,1.1399999999999999,1.1200000000000001,1.1899999999999999,1.1200000000000001,1.1000000000000001,1.1200000000000001,1.1200000000000001,1.1000000000000001,1.1100000000000001,1.1200000000000001,1.0900000000000001,1.1699999999999999,1.1200000000000001,0.0,1.1200000000000001,1.1699999999999999,1.1799999999999999
comet-2-70,1.1399999999999999,1.1599999999999999,1.1100000000000001,1.1100000000000001,1.1699999999999999,1.1000000000000001,1.1399999999999999,1.1200000000000001,1.1299999999999999,1.1100000000000001,1.1000000000000001,1.1399999999999999,1.1200000000000001,1.1699999999999999,1.1200000000000001,0.0,1.1200000000000001,1.1399999999999999
comet-2-71,1.24,1.2,1.1100000000000001,1.1100000000000001,1.1100000000000001,1.1000000000000001,1.1000000000000001,1.1100000000000001,1.1000000000000001,1.1299999999999999,1.1200000000000001,1.1000000000000001,1.1100000000000001,1.1000000000000001,1.1699999999999999,1.1200000000000001,0.0,1.1000000000000001
comet-2-72,1.1200000000000001,1.1299999999999999,1.1000000000000001,1.1000000000000001,1.1200000000000001,1.1200000000000001,1.1000000000000001,1.1000000000000001,1.1100000000000001,1.1200000000000001,1.1000000000000001,1.1200000000000001,1.1699999999999999,1.1299999999999999,1.1799999999999999,1.1399999999999999,1.1000000000000001,0.0
